iter	Passed	Remaining
1661	57681	11730
1662	57716	11695
1663	57747	11660
1664	57780	11625
1665	57815	11590
1666	57847	11555
1667	57884	11521
1668	57915	11485
1669	57949	11451
1670	57980	11415
1671	58011	11380
1672	58050	11346
1673	58085	11311
1674	58120	11277
1675	58150	11241
1676	58183	11206
1677	58215	11171
1678	58249	11136
1679	58283	11101
1680	58314	11066
1681	58354	11032
1682	58392	10998
1683	58424	10963
1684	58457	10928
1685	58488	10892
1686	58527	10858
1687	58565	10824
1688	58597	10789
1689	58630	10754
1690	58660	10719
1691	58695	10684
1692	58726	10649
1693	58764	10615
1694	58797	10580
1695	58830	10545
1696	58862	10509
1697	58893	10474
1698	58929	10440
1699	58960	10404
1700	58995	10370
1701	59025	10334
1702	59059	10299
1703	59090	10264
1704	59133	10231
1705	59180	10198
1706	59211	10163
1707	59244	10128
1708	59277	10093
1709	59308	10058
1710	59339	10022
1711	59373	9988
1712	59404	9952
1713	59437	9917
1714	59470	9882
1715	59503	9847
1716	59534	9812
1717	59564	9777
1718	59598	9742
1719	59629	9707
1720	59681	9675
1721	59712	9639
1722	59751	9606
1723	59783	9570
1724	59818	9536
1725	59849	9501
1726	59883	9466
1727	59914	9431
1728	59946	9395
1729	59996	9363
1730	60030	9328
1731	60061	9293
1732	60094	9258
1733	60125	9223
1734	60159	9188
1735	60195	9154
1736	60227	9119
1737	60260	9084
1738	60292	9049
1739	60325	9014
1740	60356	8978
1741	60387	8943
1742	60421	8908
1743	60451	8873
1744	60483	8838
1745	60514	8803
1746	60545	8768
1747	60579	8733
1748	60614	8698
1749	60655	8665
1750	60688	8630
1751	60728	8596
1752	60758	8560
1753	60795	8526
1754	60826	8491
1755	60861	8456
1756	60896	8422
1757	60931	8387
1758	60964	8352
1759	60998	8317
1760	61033	8283
1761	61068	8248
1762	61103	8214
1763	61133	8178
1764	61167	8144
1765	61198	8109
1766	61232	8074
1767	61263	8039
1768	61294	8003
1769	61334	7969
1770	61366	7935
1771	61401	7900
1772	61432	7865
1773	61465	7830
1774	61496	7795
1775	61530	7760
1776	61561	7725
1777	61592	7690
1778	61629	7656
1779	61666	7621
1780	61704	7587
1781	61734	7552
1782	61772	7517
1783	61802	7482
1784	61838	7448
1785	61869	7413
1786	61905	7378
1787	61937	7343
1788	61969	7308
1789	62006	7274
1790	62036	7239
1791	62071	7204
1792	62105	7169
1793	62142	7135
1794	62173	7100
1795	62205	7065
1796	62236	7030
1797	62267	6995
1798	62301	6960
1799	62333	6925
1800	62368	6891
1801	62399	6856
1802	62432	6821
1803	62462	6786
1804	62496	6751
1805	62538	6717
1806	62569	6682
1807	62600	6647
1808	62631	6612
1809	62667	6578
1810	62698	6543
1811	62731	6508
1812	62761	6473
1813	62793	6438
1814	62832	6404
1815	62864	6369
1816	62899	6334
1817	62929	6299
1818	62966	6265
1819	63000	6230
1820	63035	6196
1821	63071	6161
1822	63111	6127
1823	63142	6092
1824	63173	6057
1825	63215	6023
1826	63250	5989
1827	63282	5954
1828	63314	5919
1829	63346	5884
1830	63379	5849
1831	63413	5815
1832	63444	5780
1833	63481	5745
1834	63515	5711
1835	63553	5676
1836	63584	5641
1837	63618	5607
1838	63652	5572
1839	63685	5537
1840	63721	5503
1841	63751	5468
1842	63791	5434
1843	63824	5399
1844	63862	5365
1845	63892	5330
1846	63927	5295
1847	63961	5260
1848	63998	5226
1849	64081	5195
1850	64112	5160
1851	64148	5126
1852	64180	5091
1853	64213	5056
1854	64247	5022
1855	64280	4987
1856	64313	4952
1857	64344	4917
1858	64377	4882
1859	64408	4847
1860	64445	4813
1861	64476	4778
1862	64508	4743
1863	64547	4709
1864	64599	4676
1865	64629	4641
1866	64662	4606
1867	64697	4571
1868	64728	4536
1869	64766	4502
1870	64797	4467
1871	64830	4432
1872	64860	4397
1873	64897	4363
1874	64928	4328
1875	64958	4293
1876	64996	4259
1877	65028	4224
1878	65066	4190
1879	65096	4155
1880	65134	4120
1881	65164	4085
1882	65206	4051
1883	65237	4016
1884	65278	3982
1885	65309	3947
1886	65343	3912
1887	65376	3878
1888	65407	3843
1889	65441	3808
1890	65475	3774
1891	65508	3739
1892	65541	3704
1893	65577	3670
1894	65612	3635
1895	65645	3600
1896	65678	3566
1897	65712	3531
1898	65747	3496
1899	65779	3462
1900	65813	3427
1901	65844	3392
1902	65879	3358
1903	65913	3323
1904	65951	3288
1905	65982	3254
1906	66012	3219
1907	66048	3184
1908	66085	3150
1909	66116	3115
1910	66147	3080
1911	66181	3046
1912	66212	3011
1913	66251	2976
1914	66283	2942
1915	66316	2907
1916	66349	2872
1917	66385	2838
1918	66416	2803
1919	66447	2768
1920	66483	2734
1921	66519	2699
1922	66554	2664
1923	66586	2630
1924	66619	2595
1925	66650	2560
1926	66685	2526
1927	66717	2491
1928	66747	2456
1929	66781	2422
1930	66811	2387
1931	66847	2352
1932	66883	2318
1933	66917	2283
1934	66948	2248
1935	66979	2214
1936	67012	2179
1937	67051	2145
1938	67082	2110
1939	67112	2075
1940	67145	2041
1941	67176	2006
1942	67208	1971
1943	67242	1937
1944	67276	1902
1945	67309	1867
1946	67342	1833
1947	67382	1798
1948	67413	1764
1949	67458	1729
1950	67492	1695
1951	67525	1660
1952	67555	1625
1953	67592	1591
1954	67623	1556
1955	67657	1521
1956	67688	1487
1957	67721	1452
1958	67759	1418
1959	67799	1383
1960	67833	1349
1961	67865	1314
1962	67915	1280
1963	67945	1245
1964	67980	1210
1965	68012	1176
1966	68047	1141
1967	68081	1107
1968	68113	1072
1969	68144	1037
1970	68178	1003
1971	68212	968
1972	68266	934
1973	68296	899
1974	68333	864
1975	68368	830
1976	68406	795
1977	68438	761
1978	68471	726
1979	68506	691
1980	68539	657
1981	68577	622
1982	68608	588
1983	68644	553
1984	68677	518
1985	68713	484
1986	68746	449
1987	68781	415
1988	68813	380
1989	68849	345
1990	68884	311
1991	68915	276
1992	68951	242
1993	68981	207
1994	69013	172
1995	69044	138
1996	69080	103
1997	69111	69
1998	69144	34
1999	69174	0
