iter	Passed	Remaining
1662	70356	14257
1663	70399	14215
1664	70437	14172
1665	70478	14129
1666	70518	14086
1667	70561	14044
1668	70606	14002
1669	70649	13960
1670	70695	13919
1671	70745	13878
1672	70782	13834
1673	70822	13792
1674	70860	13749
1675	70906	13707
1676	70957	13666
1677	71019	13628
1678	71083	13590
1679	71128	13548
1680	71170	13505
1681	71211	13463
1682	71252	13420
1683	71293	13378
1684	71335	13335
1685	71375	13292
1686	71416	13250
1687	71455	13207
1688	71496	13164
1689	71540	13122
1690	71582	13080
1691	71621	13037
1692	71663	12995
1693	71702	12952
1694	71745	12909
1695	71787	12867
1696	71827	12824
1697	71881	12784
1698	71927	12742
1699	71975	12701
1700	72018	12659
1701	72059	12616
1702	72101	12574
1703	72147	12532
1704	72196	12491
1705	72253	12451
1706	72294	12409
1707	72336	12366
1708	72380	12324
1709	72419	12281
1710	72459	12238
1711	72502	12196
1712	72544	12154
1713	72590	12112
1714	72630	12069
1715	72669	12026
1716	72712	11984
1717	72751	11941
1718	72794	11899
1719	72836	11857
1720	72875	11814
1721	72922	11772
1722	72965	11730
1723	73010	11688
1724	73056	11646
1725	73101	11604
1726	73145	11562
1727	73207	11523
1728	73279	11485
1729	73320	11443
1730	73364	11400
1731	73407	11358
1732	73457	11317
1733	73504	11275
1734	73552	11234
1735	73606	11193
1736	73650	11151
1737	73692	11108
1738	73730	11065
1739	73775	11023
1740	73820	10981
1741	73861	10939
1742	73903	10896
1743	73943	10854
1744	74016	10816
1745	74061	10774
1746	74103	10731
1747	74146	10689
1748	74187	10646
1749	74232	10604
1750	74275	10562
1751	74313	10519
1752	74353	10476
1753	74395	10434
1754	74437	10391
1755	74476	10348
1756	74520	10306
1757	74565	10264
1758	74605	10221
1759	74649	10179
1760	74689	10136
1761	74731	10094
1762	74774	10051
1763	74815	10009
1764	74857	9966
1765	74897	9924
1766	74939	9881
1767	74981	9839
1768	75037	9798
1769	75076	9755
1770	75119	9713
1771	75159	9670
1772	75198	9627
1773	75242	9585
1774	75281	9542
1775	75323	9500
1776	75363	9457
1777	75429	9418
1778	75496	9378
1779	75538	9336
1780	75579	9293
1781	75626	9251
1782	75665	9208
1783	75705	9166
1784	75759	9125
1785	75803	9082
1786	75847	9040
1787	75886	8997
1788	75926	8954
1789	75968	8912
1790	76009	8869
1791	76051	8827
1792	76094	8784
1793	76145	8743
1794	76184	8700
1795	76227	8658
1796	76266	8615
1797	76307	8572
1798	76347	8530
1799	76388	8487
1800	76428	8444
1801	76472	8402
1802	76519	8360
1803	76566	8318
1804	76608	8276
1805	76652	8233
1806	76694	8191
1807	76735	8148
1808	76774	8106
1809	76816	8063
1810	76859	8021
1811	76903	7978
1812	76946	7936
1813	76985	7893
1814	77025	7851
1815	77064	7808
1816	77106	7765
1817	77150	7723
1818	77193	7681
1819	77235	7638
1820	77278	7596
1821	77319	7553
1822	77358	7510
1823	77399	7468
1824	77438	7425
1825	77482	7383
1826	77521	7340
1827	77563	7298
1828	77635	7258
1829	77675	7215
1830	77731	7174
1831	77773	7132
1832	77819	7089
1833	77861	7047
1834	77899	7004
1835	77940	6962
1836	77980	6919
1837	78020	6876
1838	78059	6833
1839	78099	6791
1840	78145	6749
1841	78185	6706
1842	78228	6664
1843	78267	6621
1844	78307	6578
1845	78347	6535
1846	78389	6493
1847	78427	6450
1848	78478	6409
1849	78520	6366
1850	78560	6323
1851	78600	6281
1852	78643	6238
1853	78690	6196
1854	78730	6154
1855	78775	6111
1856	78813	6069
1857	78853	6026
1858	78892	5983
1859	78935	5941
1860	78975	5898
1861	79014	5856
1862	79057	5813
1863	79095	5770
1864	79138	5728
1865	79178	5685
1866	79219	5643
1867	79261	5600
1868	79305	5558
1869	79344	5515
1870	79383	5473
1871	79426	5430
1872	79469	5388
1873	79508	5345
1874	79547	5303
1875	79590	5260
1876	79633	5218
1877	79673	5175
1878	79717	5133
1879	79759	5091
1880	79799	5048
1881	79891	5009
1882	79951	4967
1883	79990	4925
1884	80032	4882
1885	80071	4839
1886	80112	4797
1887	80151	4754
1888	80191	4712
1889	80231	4669
1890	80274	4627
1891	80317	4584
1892	80356	4542
1893	80396	4499
1894	80440	4457
1895	80483	4414
1896	80525	4372
1897	80567	4329
1898	80609	4287
1899	80655	4245
1900	80696	4202
1901	80735	4159
1902	80774	4117
1903	80813	4074
1904	80852	4032
1905	80896	3989
1906	80942	3947
1907	80981	3904
1908	81020	3862
1909	81062	3819
1910	81110	3777
1911	81159	3735
1912	81199	3692
1913	81241	3650
1914	81285	3607
1915	81327	3565
1916	81367	3522
1917	81406	3480
1918	81447	3437
1919	81485	3395
1920	81527	3352
1921	81567	3310
1922	81607	3267
1923	81648	3225
1924	81689	3182
1925	81735	3140
1926	81773	3097
1927	81816	3055
1928	81855	3012
1929	81900	2970
1930	81939	2927
1931	81979	2885
1932	82019	2842
1933	82088	2801
1934	82169	2760
1935	82209	2717
1936	82248	2675
1937	82289	2632
1938	82328	2590
1939	82370	2547
1940	82411	2505
1941	82451	2462
1942	82495	2420
1943	82538	2377
1944	82578	2335
1945	82618	2292
1946	82658	2250
1947	82696	2207
1948	82736	2164
1949	82779	2122
1950	82822	2080
1951	82872	2037
1952	82917	1995
1953	82958	1952
1954	82997	1910
1955	83038	1867
1956	83081	1825
1957	83121	1782
1958	83161	1740
1959	83200	1697
1960	83245	1655
1961	83283	1613
1962	83328	1570
1963	83372	1528
1964	83414	1485
1965	83455	1443
1966	83499	1400
1967	83542	1358
1968	83580	1315
1969	83622	1273
1970	83662	1230
1971	83703	1188
1972	83746	1146
1973	83793	1103
1974	83838	1061
1975	83878	1018
1976	83920	976
1977	83958	933
1978	84004	891
1979	84042	848
1980	84088	806
1981	84129	764
1982	84175	721
1983	84220	679
1984	84286	636
1985	84326	594
1986	84396	552
1987	84437	509
1988	84475	467
1989	84516	424
1990	84560	382
1991	84601	339
1992	84640	297
1993	84684	254
1994	84725	212
1995	84776	169
1996	84820	127
1997	84859	84
1998	84905	42
1999	84943	0
